Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Android Ver,,
BUSINESS,4.2,16422,28M,"1,000,000+",Free,0,Everyone,Business,4.1 and up,,
BUSINESS,4.4,108741,28M,"10,000,000+",Free,0,Everyone,Business,4.3 and up,,
BUSINESS,4.4,31614,37M,"10,000,000+",Free,0,Everyone,Business,4.0 and up,,
BUSINESS,4,624,9.0M,"100,000+",Free,0,Everyone,Business,5.0 and up,,
BUSINESS,4.2,1661,46M,"100,000+",Free,0,Everyone,Business,4.4 and up,,
BUSINESS,4.2,97702,Varies with device,"5,000,000+",Free,0,Everyone,Business,Varies with device,,
BUSINESS,4.1,308,14M,"50,000+",Free,0,Everyone,Business,4.0.3 and up,,
BUSINESS,4,6989,Varies with device,"1,000,000+",Free,0,Everyone,Business,4.4 and up,,
BUSINESS,3.8,5211,26M,"1,000,000+",Free,0,Everyone,Business,4.0 and up,,
BUSINESS,3.9,1058,23M,"500,000+",Free,0,Everyone,Business,5.0 and up,,
BUSINESS,3.9,78172,Varies with device,"10,000,000+",Free,0,Everyone,Business,Varies with device,,
BUSINESS,4.2,159872,Varies with device,"10,000,000+",Free,0,Everyone,Business,Varies with device,,
BUSINESS,4.2,296,14M,"50,000+",Free,0,Everyone,Business,4.1 and up,,
BUSINESS,4.3,29313,20M,"5,000,000+",Free,0,Everyone,Business,4.0.3 and up,,
BUSINESS,4.4,70991,Varies with device,"5,000,000+",Free,0,Everyone,Business,4.4 and up,,
BUSINESS,4.4,51507,Varies with device,"5,000,000+",Free,0,Everyone,Business,Varies with device,,
BUSINESS,4.1,1802,26M,"100,000+",Free,0,Everyone,Business,4.2 and up,,
BUSINESS,3.8,1383,51M,"100,000+",Free,0,Everyone,Business,5.0 and up,,
BUSINESS,4.3,23175,41M,"1,000,000+",Free,0,Everyone,Business,4.1 and up,,
BUSINESS,3.8,5868,20M,"500,000+",Free,0,Everyone,Business,4.1 and up,,
BUSINESS,3.5,2111,Varies with device,"100,000+",Free,0,Everyone,Business,Varies with device,,
BUSINESS,4.1,5448,12M,"500,000+",Free,0,Everyone,Business,5.0 and up,,
BUSINESS,4.6,4159,48M,"500,000+",Free,0,Everyone,Business,4.0.3 and up,,
BUSINESS,4.3,20815,10M,"1,000,000+",Free,0,Everyone,Business,5.0 and up,,
BUSINESS,4.5,78662,22M,"1,000,000+",Free,0,Everyone,Business,4.4 and up,,
BUSINESS,4.1,7149,11M,"1,000,000+",Free,0,Everyone,Business,4.0 and up,,
BUSINESS,4.5,3079,8.5M,"100,000+",Free,0,Everyone,Business,4.1 and up,,
BUSINESS,4.6,5800,8.6M,"100,000+",Free,0,Everyone,Business,4.1 and up,,
BUSINESS,4,6989,Varies with device,"1,000,000+",Free,0,Everyone,Business,4.4 and up,,
BUSINESS,4.2,16422,28M,"1,000,000+",Free,0,Everyone,Business,4.1 and up,,
BUSINESS,4.3,8978,Varies with device,"1,000,000+",Free,0,Everyone,Business,Varies with device,,
BUSINESS,4.2,80804,Varies with device,"5,000,000+",Free,0,Everyone,Business,4.0.3 and up,,
BUSINESS,4.4,42492,Varies with device,"1,000,000+",Free,0,Everyone,Business,Varies with device,,
BUSINESS,4.7,286897,39M,"10,000,000+",Free,0,Everyone,Business,3.0 and up,,
BUSINESS,4.5,103755,14M,"10,000,000+",Free,0,Everyone,Business,4.1 and up,,
BUSINESS,4.2,46505,19M,"1,000,000+",Free,0,Everyone,Business,4.1 and up,,
BUSINESS,4.7,11442,6.8M,"100,000+",Paid,$4.99 ,Everyone,Business,4.0 and up,,
BUSINESS,4.8,10295,39M,"100,000+",Paid,$4.99 ,Everyone,Business,3.0 and up,,
BUSINESS,4.1,217730,Varies with device,"50,000,000+",Free,0,Everyone,Business,Varies with device,,
BUSINESS,4.3,1002859,35M,"100,000,000+",Free,0,Everyone,Business,4.1 and up,,
BUSINESS,4.4,51510,Varies with device,"5,000,000+",Free,0,Everyone,Business,Varies with device,,
BUSINESS,4.5,413,29M,"10,000+",Free,0,Everyone,Business,5.0 and up,,
BUSINESS,4.3,23175,41M,"1,000,000+",Free,0,Everyone,Business,4.1 and up,,
COMICS,4.5,1013635,Varies with device,"10,000,000+",Free,0,Teen,Comics,Varies with device,,
COMICS,4.6,24005,4.9M,"500,000+",Free,0,Adults only 18+,Comics,4.1 and up,,
COMICS,4.7,57106,27M,"1,000,000+",Free,0,Teen,Comics,4.1 and up,,
COMICS,4.7,2249,32M,"500,000+",Free,0,Everyone,Comics,4.0.3 and up,,
COMICS,4.8,516,12M,"50,000+",Free,0,Everyone,Comics;Creativity,4.4 and up,,
COMICS,3.9,834,15M,"50,000+",Free,0,Mature 17+,Comics,4.1 and up,,
COMICS,4.1,1010,11M,"50,000+",Free,0,Mature 17+,Comics,4.1 and up,,
COMICS,4.4,238970,28M,"1,000,000+",Free,0,Teen,Comics,5.0 and up,,
COMICS,4.6,302,2.2M,"10,000+",Free,0,Teen,Comics,4.0 and up,,
COMICS,4.5,438,3.4M,"10,000+",Free,0,Everyone,Comics,2.3 and up,,
COMICS,4.7,73,8.3M,"10,000+",Free,0,Everyone,Comics,4.0.3 and up,,
COMICS,4.4,39,4.3M,"10,000+",Free,0,Everyone 10+,Comics,4.2 and up,,
COMICS,4.5,144,4.7M,"10,000+",Free,0,Everyone,Comics,4.0.3 and up,,
COMICS,3.9,2181,10M,"100,000+",Free,0,Teen,Comics,4.0.3 and up,,
COMICS,3.2,93965,15M,"5,000,000+",Free,0,Teen,Comics,4.0.3 and up,,
COMICS,3.2,1446,7.1M,"100,000+",Free,0,Mature 17+,Comics,4.0.3 and up,,
COMICS,4.1,12088,21M,"1,000,000+",Free,0,Mature 17+,Comics,4.0.3 and up,,
COMICS,4.5,314,6.1M,"100,000+",Free,0,Everyone,Comics,4.1 and up,,
COMICS,4.2,25671,Varies with device,"1,000,000+",Free,0,Teen,Comics,Varies with device,,
COMICS,4.2,15194,15M,"1,000,000+",Free,0,Teen,Comics,4.2 and up,,
COMICS,3.7,22551,11M,"1,000,000+",Free,0,Teen,Comics,4.4 and up,,
COMICS,4.5,29839,29M,"1,000,000+",Free,0,Teen,Comics,4.4 and up,,
COMICS,4.6,279,3.3M,"100,000+",Free,0,Everyone,Comics,4.0 and up,,
COMICS,4.5,564387,Varies with device,"5,000,000+",Free,0,Everyone,Comics,Varies with device,,
COMICS,NaN,1330,22M,"50,000+",Free,0,Everyone,Comics,4.2 and up,,
COMICS,4.7,1677,40M,"100,000+",Free,0,Everyone,Comics,4.1 and up,,
COMICS,4.4,757,10M,"10,000+",Free,0,Teen,Comics,4.1 and up,,
COMICS,3.5,115,9.1M,"10,000+",Free,0,Mature 17+,Comics,5.0 and up,,
COMICS,3.3,125,4.7M,"5,000+",Free,0,Teen,Comics,4.0.3 and up,,
COMICS,4.5,9952,38M,"500,000+",Free,0,Everyone 10+,Comics,4.1 and up,,
COMICS,4.4,18814,Varies with device,"1,000,000+",Free,0,Mature 17+,Comics,Varies with device,,
COMICS,4.2,21,6.7M,"5,000+",Free,0,Everyone,Comics,4.0 and up,,
COMICS,5,15,37M,"1,000+",Free,0,Everyone,Comics,4.0.3 and up,,
COMICS,4.4,51981,Varies with device,"5,000,000+",Free,0,Everyone,Comics,2.3 and up,,
COMICS,4.7,3596,7.8M,"10,000+",Free,0,Teen,Comics,4.0.3 and up,,
COMICS,4.4,1006,19M,"50,000+",Free,0,Everyone,Comics,4.0.3 and up,,
COMICS,4.4,5968,5.7M,"1,000,000+",Free,0,Everyone,Comics,4.0 and up,,
COMICS,4.6,4895,35M,"100,000+",Free,0,Everyone,Comics,4.4 and up,,
COMMUNICATION,4,56642847,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,69119316,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,125257,17M,"10,000,000+",Free,0,Teen,Communication,4.1 and up,,
COMMUNICATION,4.3,9642995,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,1429035,Varies with device,"100,000,000+",Free,0,Everyone,Communication,2.3 and up,,
COMMUNICATION,4.3,4604324,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4,3419249,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,11334799,Varies with device,"500,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,158679,8.8M,"5,000,000+",Free,0,Everyone,Communication,4.4 and up,,
COMMUNICATION,4.4,3075028,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,4187998,16M,"100,000,000+",Free,0,Everyone,Communication,4.4 and up,,
COMMUNICATION,4.3,659395,11M,"100,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.3,4785892,11M,"500,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.3,66602,Varies with device,"50,000,000+",Free,0,Everyone,Communication,5.0 and up,,
COMMUNICATION,4.3,30209,15M,"5,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4,36901,6.6M,"5,000,000+",Free,0,Everyone,Communication,4.0.3 - 7.1.1,,
COMMUNICATION,4.5,5149854,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,192948,6.6M,"10,000,000+",Free,0,Everyone,Communication,4.0.3 - 7.1.1,,
COMMUNICATION,3.7,99559,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.5,437674,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,3.9,13698,5.1M,"10,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4.4,2473509,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,3.6,20769,18M,"1,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4.4,36880,4.0M,"1,000,000+",Free,0,Everyone,Communication,5.0 and up,,
COMMUNICATION,4.2,171031,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,63543,Varies with device,"5,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.1,45487,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,615381,37M,"10,000,000+",Free,0,Mature 17+,Communication,4.0.3 and up,,
COMMUNICATION,4.3,2451083,Varies with device,"100,000,000+",Free,0,Teen,Communication,Varies with device,,
COMMUNICATION,4.2,33053,22M,"5,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,4.2,5387333,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,3648120,3.3M,"100,000,000+",Free,0,Teen,Communication,4.0 and up,,
COMMUNICATION,4.4,136662,32M,"10,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,3.9,42370,37M,"1,000,000+",Free,0,Everyone,Communication,5.0 and up,,
COMMUNICATION,4.2,781810,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,3128250,Varies with device,"100,000,000+",Free,0,Mature 17+,Communication,Varies with device,,
COMMUNICATION,4.6,2083237,Varies with device,"500,000,000+",Free,0,Everyone,Communication,4.4 and up,,
COMMUNICATION,4.3,541389,Varies with device,"10,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4.3,46702,Varies with device,"1,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,2939,17M,"100,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,3.7,13761,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,258556,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,3.9,40751,35M,"10,000,000+",Free,0,Teen,Communication,4.0.3 and up,,
COMMUNICATION,4.5,17712922,40M,"500,000,000+",Free,0,Teen,Communication,4.0 and up,,
COMMUNICATION,3.7,25021,61M,"5,000,000+",Free,0,Everyone,Communication,4.3 and up,,
COMMUNICATION,4.3,27187,66M,"5,000,000+",Free,0,Everyone,Communication,4.4 and up,,
COMMUNICATION,4.4,69119316,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4,56646578,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,4785988,11M,"500,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4,122498,79k,"10,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,4.3,11334973,Varies with device,"500,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4,3419433,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.1,132014,25M,"10,000,000+",Free,0,Everyone,Communication,4.2 and up,,
COMMUNICATION,4.2,83239,14M,"5,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.2,594728,Varies with device,"50,000,000+",Free,0,Everyone,Communication,4.4 and up,,
COMMUNICATION,4.2,5387446,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.1,10484169,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,3128509,Varies with device,"100,000,000+",Free,0,Mature 17+,Communication,Varies with device,,
COMMUNICATION,4.3,2451093,Varies with device,"100,000,000+",Free,0,Teen,Communication,Varies with device,,
COMMUNICATION,4.2,171031,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,2876500,24M,"100,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.2,781810,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.1,28238,17M,"1,000,000+",Free,0,Everyone,Communication,2.3 and up,,
COMMUNICATION,4.3,335646,8.3M,"10,000,000+",Free,0,Everyone,Communication,2.3 and up,,
COMMUNICATION,4.3,350154,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.5,349384,8.2M,"10,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,4.3,346982,Varies with device,"10,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4.2,244863,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.2,10790289,Varies with device,"500,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.5,330761,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,37320,8.4M,"1,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,4.3,12842860,Varies with device,"100,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,4.3,2546527,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,36893,4.0M,"1,000,000+",Free,0,Everyone,Communication,5.0 and up,,
COMMUNICATION,4.2,15880,32M,"1,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.3,346980,Varies with device,"10,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4.3,9643041,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,3075118,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.6,2264916,6.1M,"50,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.3,541389,Varies with device,"10,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4.4,2473693,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.2,42925,2.8M,"1,000,000+",Free,0,Everyone,Communication,2.3 and up,,
COMMUNICATION,4.5,5150471,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.5,2511130,Varies with device,"50,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,3648480,3.3M,"100,000,000+",Free,0,Teen,Communication,4.0 and up,,
COMMUNICATION,4.5,17714850,40M,"500,000,000+",Free,0,Teen,Communication,4.0 and up,,
COMMUNICATION,4.1,13100,2.2M,"1,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,4.2,27156,Varies with device,"1,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.1,55098,4.3M,"1,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.3,1133501,4.7M,"10,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.1,12578,2.3M,"500,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.2,10965,2.3M,"500,000+",Free,0,Everyone,Communication,3.0 and up,,
COMMUNICATION,4,18247,Varies with device,"100,000+",Paid,$3.99 ,Everyone,Communication,4.1 and up,,
COMMUNICATION,4.2,190613,11M,"10,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,4.2,125232,2.7M,"10,000,000+",Free,0,Everyone,Communication,2.1 and up,,
COMMUNICATION,4.2,83239,14M,"5,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.3,11334973,Varies with device,"500,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,72065,13M,"1,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.4,27540,3.7M,"1,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.2,104990,10M,"5,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,4.4,177703,13M,"10,000,000+",Free,0,Mature 17+,Communication,5.0 and up,,
COMMUNICATION,4.1,17529,10M,"1,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,4.2,177263,13M,"10,000,000+",Free,0,Mature 17+,Communication,5.0 and up,,
COMMUNICATION,4.8,237468,8.8M,"1,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.4,32254,5.5M,"1,000,000+",Free,0,Everyone,Communication,2.1 and up,,
COMMUNICATION,4.4,483565,20M,"10,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4.4,552441,29M,"10,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4,60308,Varies with device,"5,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.5,457283,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.4,93825,11M,"5,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4.1,32283,Varies with device,"1,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.2,15287,17M,"1,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,4.5,205739,17M,"5,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4.3,14873,Varies with device,"1,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.5,7820209,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4,9498,118k,"1,000,000+",Free,0,Everyone,Communication,2.3 and up,,
COMMUNICATION,4.3,4604483,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,4188142,16M,"100,000,000+",Free,0,Everyone,Communication,4.4 and up,,
COMMUNICATION,4.2,88427,5.1M,"5,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,4.5,305218,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.6,183374,44M,"1,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4.1,20901,7.3M,"1,000,000+",Free,0,Everyone,Communication,4.1 and up,,
COMMUNICATION,4,122595,30M,"1,000,000+",Free,0,Everyone,Communication,5.0 and up,,
COMMUNICATION,4.2,124346,695k,"10,000,000+",Free,0,Everyone,Communication,2.0 and up,,
COMMUNICATION,4.6,837842,Varies with device,"50,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.1,255,1.6M,"10,000+",Free,0,Everyone,Communication,2.2 and up,,
COMMUNICATION,4.3,41420,19M,"5,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.2,44706,Varies with device,"1,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,23707,Varies with device,"500,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4,3419513,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,4785988,11M,"500,000,000+",Free,0,Everyone,Communication,4.0 and up,,
COMMUNICATION,4.2,594728,Varies with device,"50,000,000+",Free,0,Everyone,Communication,4.4 and up,,
COMMUNICATION,4.3,11335255,Varies with device,"500,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.1,10484169,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.2,5387446,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.1,29208,23M,"1,000,000+",Free,0,Everyone,Communication,2.3.3 and up,,
COMMUNICATION,4.6,191032,26M,"5,000,000+",Free,0,Everyone,Communication,4.0.3 and up,,
COMMUNICATION,4.3,350154,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.2,244863,Varies with device,"10,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.2,10790289,Varies with device,"500,000,000+",Free,0,Everyone,Communication,Varies with device,,
COMMUNICATION,4.3,2546527,Varies with device,"100,000,000+",Free,0,Everyone,Communication,Varies with device,,
DATING,4.2,1545,Varies with device,"10,000+",Paid,$3.99 ,Mature 17+,Dating,4.1 and up,,
DATING,2.6,57,6.2M,"1,000+",Paid,$6.99 ,Everyone,Dating,4.0 and up,,
DATING,NaN,0,20M,50+,Paid,$1.49 ,Teen,Dating,4.0 and up,,
DATING,NaN,0,18k,100+,Paid,$2.99 ,Everyone,Dating,4.0 and up,,
DATING,NaN,4,1.2M,100+,Paid,$3.99 ,Teen,Dating,4.0.3 and up,,
DATING,3.5,2,17M,100+,Paid,$7.99 ,Mature 17+,Dating,4.0 and up,,
DATING,4,516801,Varies with device,"10,000,000+",Free,0,Mature 17+,Dating,Varies with device,,
DATING,4.1,285726,15M,"10,000,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,3.7,76646,Varies with device,"10,000,000+",Free,0,Mature 17+,Dating,Varies with device,,
DATING,4.1,2556,56M,"100,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,4.2,7779,12M,"500,000+",Free,0,Mature 17+,Dating,5.0 and up,,
DATING,4.5,61637,11M,"5,000,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,4.4,12632,29M,"1,000,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,4.2,313724,Varies with device,"10,000,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,4,48845,40M,"1,000,000+",Free,0,Mature 17+,Dating,4.4 and up,,
DATING,4.1,305708,Varies with device,"10,000,000+",Free,0,Mature 17+,Dating,Varies with device,,
DATING,3.1,31320,53M,"5,000,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,4.4,172460,3.1M,"5,000,000+",Free,0,Mature 17+,Dating,4.0 and up,,
DATING,4.2,4195,24M,"100,000+",Free,0,Mature 17+,Dating,4.4 and up,,
DATING,4.1,11633,23M,"500,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,3.9,10212,5.0M,"1,000,000+",Free,0,Mature 17+,Dating,4.4 and up,,
DATING,4.3,37053,44M,"1,000,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,4.4,667,27M,"10,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,3.5,13202,6.1M,"1,000,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,4,28671,Varies with device,"1,000,000+",Free,0,Mature 17+,Dating,Varies with device,,
DATING,3.3,1157,21M,"100,000+",Free,0,Mature 17+,Dating,4.2 and up,,
DATING,4.5,212626,11M,"10,000,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,4.4,222888,21M,"1,000,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,4.1,2067,24M,"100,000+",Free,0,Mature 17+,Dating,4.4 and up,,
DATING,3.9,1643,31M,"500,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,3.9,105,27M,"5,000+",Free,0,Mature 17+,Dating,4.4 and up,,
DATING,3.6,3414,6.2M,"500,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,4,42194,Varies with device,"5,000,000+",Free,0,Mature 17+,Dating,Varies with device,,
DATING,3.6,11806,12M,"1,000,000+",Free,0,Mature 17+,Dating,4.0.3 and up,,
DATING,3.4,1999,8.0M,"100,000+",Free,0,Mature 17+,Dating,4.2 and up,,
DATING,4.2,22544,5.9M,"1,000,000+",Free,0,Mature 17+,Dating,4.0.3 and up,,
DATING,4.1,97684,7.9M,"1,000,000+",Free,0,Mature 17+,Dating,4.0.3 and up,,
DATING,3.4,2519,5.0M,"100,000+",Free,0,Mature 17+,Dating,4.4 and up,,
DATING,3,1146,1.4M,"100,000+",Free,0,Mature 17+,Dating,4.0 and up,,
DATING,4.6,13046,13M,"500,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,4.1,17268,40M,"500,000+",Free,0,Mature 17+,Dating,4.0.3 and up,,
DATING,3.9,8722,13M,"500,000+",Free,0,Mature 17+,Dating,4.1 and up,,
DATING,1.9,953,19M,"100,000+",Free,0,Mature 17+,Dating,5.0 and up,,
DATING,3.5,2593,5.0M,"500,000+",Free,0,Mature 17+,Dating,4.4 and up,,
DATING,2.5,5377,19M,"500,000+",Free,0,Mature 17+,Dating,4.0.3 and up,,
DATING,3.9,852,27M,"100,000+",Free,0,Mature 17+,Dating,4.1 and up,,
